Title,Year,Genres,Rating,NumVotes
Munich,2005,"Action,Drama,History",7.5,213252
Firewall,2006,"Action,Crime,Thriller",5.8,56249
Doc Martin,2004,"Comedy,Drama,Romance",8.3,12858
Bad News Bears,2005,"Comedy,Sport",5.8,20711
Nobody Knows,2004,Drama,8.1,25106
The Edukators,2004,"Drama,Romance",7.5,30751
Flightplan,2005,"Drama,Mystery,Thriller",6.3,152851
The Heartbreak Kid,2007,"Comedy,Romance",5.8,86719
Last Holiday,2006,"Adventure,Comedy,Romance",6.5,29306
Poseidon,2006,"Action,Adventure,Thriller",5.7,99177
Russian Dolls,2005,"Comedy,Drama,Romance",7.0,19599
Surveillance,2008,"Crime,Drama,Mystery",6.3,16784
Watchmen,2009,"Action,Drama,Mystery",7.6,503153
Naruto,2002,"Action,Adventure,Animation",8.3,71911
Cashback,2004,"Comedy,Drama,Short",7.7,10226
Cowboys & Aliens,2011,"Action,Sci-Fi,Thriller",6.0,208390
Day Watch,2006,"Action,Fantasy,Horror",6.5,33382
Hustle & Flow,2005,"Crime,Drama,Music",7.3,38712
The Lake House,2006,"Drama,Fantasy,Romance",6.8,141077
Where's Firuze?,2004,"Comedy,Drama,Music",7.3,10442
Nim's Island,2008,"Adventure,Family,Fantasy",6.0,33525
Taxidermia,2006,"Comedy,Drama,Horror",6.9,16561
Tideland,2005,"Drama,Fantasy,Horror",6.5,31992
Desperate Housewives,2004,"Comedy,Drama,Mystery",7.5,116135
Lost,2004,"Adventure,Drama,Fantasy",8.3,497624
88 Minutes,2007,"Crime,Drama,Mystery",5.9,74178
Breakfast on Pluto,2005,"Comedy,Drama",7.2,21098
The Beat That My Heart Skipped,2005,"Crime,Drama,Music",7.3,18891
Mesrine: Public Enemy No. 1,2008,"Action,Biography,Crime",7.5,28571
Doodlebug,1997,"Action,Fantasy,Mystery",7.1,16627
Hellboy II: The Golden Army,2008,"Action,Adventure,Fantasy",7.0,256335
Broken Flowers,2005,"Comedy,Drama,Mystery",7.2,98628
The World's Fastest Indian,2005,"Biography,Drama,Sport",7.8,52127
House,2004,"Drama,Mystery",8.7,416257
Medium,2005,"Crime,Drama,Fantasy",6.9,25835
Veronica Mars,2004,"Crime,Drama,Mystery",8.3,67507
Brideshead Revisited,2008,"Drama,Romance",6.7,12243
Half Light,2006,"Drama,Horror,Mystery",6.0,13323
The Librarian: Quest for the Spear,2004,"Action,Adventure,Comedy",6.3,18617
Little Manhattan,2005,"Comedy,Family,Romance",7.5,22708
Mrs. Henderson Presents,2005,"Comedy,Drama,Music",7.0,15145
Shrek the Third,2007,"Adventure,Animation,Comedy",6.1,282092
Spider-Man 3,2007,"Action,Adventure,Sci-Fi",6.2,502091
Grey's Anatomy,2005,"Drama,Romance",7.6,252694
Charlotte's Web,2006,"Adventure,Comedy,Family",6.3,37565
Elizabeth: The Golden Age,2007,"Biography,Drama,History",6.8,67977
Pride & Prejudice,2005,"Drama,Romance",7.8,261550
District B13,2004,"Action,Crime,Sci-Fi",7.2,66844
Barnyard,2006,"Adventure,Animation,Comedy",5.6,28118
The Quiet,2005,"Crime,Drama,Thriller",6.2,15743
Final Destination 3,2006,"Action,Crime,Horror",5.8,131430
The Fountain,2006,"Drama,Mystery,Romance",7.2,229054
Talladega Nights: The Ballad of Ricky Bobby,2006,"Comedy,Sport",6.6,168432
Zoey 101,2005,"Comedy,Drama,Family",6.1,13857
Martian Child,2007,"Comedy,Drama,Family",6.8,19907
Me and You and Everyone We Know,2005,"Comedy,Drama",7.3,35259
Mongol: The Rise of Genghis Khan,2007,"Action,Biography,Drama",7.2,44783
Resurrecting the Champ,2007,"Drama,Sport",6.7,20130
The Secret Life of Bees,2008,Drama,7.3,24614
The Spiderwick Chronicles,2008,"Action,Adventure,Drama",6.5,88880
Wolf Creek,2005,"Crime,Horror,Thriller",6.2,68023
Match Point,2005,"Drama,Romance,Thriller",7.6,207060
The Mighty Boosh,2003,"Comedy,Fantasy,Musical",8.3,20542
300,2006,"Action,Drama",7.6,735433
Bandidas,2006,"Action,Comedy,Crime",5.7,34217
Becoming Jane,2007,"Biography,Drama,Romance",7.0,58514
The Lizard,2004,"Comedy,Drama",8.5,14818
Must Love Dogs,2005,"Comedy,Romance",5.9,30736
Two for the Money,2005,"Crime,Drama,Sport",6.3,43537
Avatar: The Last Airbender,2005,"Action,Adventure,Animation",9.2,250242
North & South,2004,"Drama,Romance",8.6,30045
The Venture Bros.,2003,"Action,Adventure,Animation",8.5,23595
9th Company,2005,"Action,Drama,History",7.1,19860
Annapolis,2006,"Drama,Romance,Sport",5.9,20289
Factotum,2005,"Comedy,Drama,Romance",6.6,13900
Harry Potter and the Half-Blood Prince,2009,"Action,Adventure,Family",7.6,478362
Rory O'Shea Was Here,2004,"Comedy,Drama",7.8,14430
Transformers,2007,"Action,Adventure,Sci-Fi",7.0,597788
Will You Marry Me?,2004,"Comedy,Romance",6.7,13760
Adam's Apples,2005,"Comedy,Crime,Drama",7.8,45995
Dreamer,2005,"Drama,Family,Sport",6.8,12164
Flags of Our Fathers,2006,"Action,Adventure,Drama",7.1,117882
Jarhead,2005,"Action,Biography,Drama",7.0,176180
Junebug,2005,"Comedy,Drama",6.9,22205
Land of the Dead,2005,"Horror,Sci-Fi,Thriller",6.2,92016
Phir Hera Pheri,2006,"Comedy,Crime",6.9,18242
The Tiger and the Snow,2005,"Comedy,Drama,Romance",7.1,13512
The Three Burials of Melquiades Estrada,2005,"Adventure,Crime,Drama",7.4,38955
Foster's Home for Imaginary Friends,2004,"Adventure,Animation,Comedy",7.6,19462
Dead Man's Shoes,2004,"Crime,Drama,Thriller",7.6,49952
Find Me Guilty,2006,"Biography,Comedy,Crime",7.0,33054
In the Land of Women,2007,"Comedy,Drama,Romance",6.4,30980
The Kite Runner,2007,Drama,7.6,77521
A Prairie Home Companion,2006,"Comedy,Drama,Music",6.7,21974
Summer Storm,2004,"Comedy,Drama,Romance",7.2,13412
Stranger Than Fiction,2006,"Comedy,Drama,Fantasy",7.5,219767
The Tale of Despereaux,2008,"Adventure,Animation,Comedy",6.1,35935
Three... Extremes,2004,Horror,7.0,18756
The Stanford Prison Experiment,2015,"Biography,Drama,History",6.9,37633
The Texas Chainsaw Massacre: The Beginning,2006,"Horror,Thriller",5.8,67955
Veer-Zaara,2004,"Drama,Family,Musical",7.8,49316
The Aura,2005,"Crime,Drama,Thriller",7.1,13456
Infamous,2006,"Biography,Crime,Drama",7.0,16309
Beyond the Gates,2005,"Drama,History,War",7.7,11074
Big Love,2006,Drama,7.6,20088
Domino,2005,"Action,Biography,Crime",5.9,64875
Street Kings,2008,"Action,Crime,Drama",6.8,107519
Control,2007,"Biography,Drama,Music",7.7,61812
Gridiron Gang,2006,"Biography,Crime,Drama",6.9,57261
The Proposition,2005,"Crime,Drama,Western",7.3,50420
Red Eye,2005,Thriller,6.4,113412
Avrupa Yakasi,2004,Comedy,8.5,16248
Fullmetal Alchemist,2003,"Action,Adventure,Animation",8.5,62577
The Valley of the Wolves,2003,"Action,Crime,Drama",7.5,13311
The Curious Case of Benjamin Button,2008,"Drama,Fantasy,Romance",7.8,592872
Imagine Me & You,2005,"Comedy,Drama,Romance",6.8,30033
Dhoom,2004,"Action,Crime,Thriller",6.7,18348
Diary Of A Mad Black Woman,2005,"Comedy,Drama,Romance",5.8,13740
Fragile,2005,"Horror,Mystery,Thriller",6.1,15792
Fur: An Imaginary Portrait of Diane Arbus,2006,"Biography,Drama,Romance",6.5,15278
Hatchet,2006,"Comedy,Horror,Thriller",5.7,29100
Marie Antoinette,2006,"Biography,Drama,History",6.5,102336
Sherrybaby,2006,Drama,6.6,11423
Surf's Up,2007,"Animation,Comedy,Family",6.7,69615
Tristram Shandy: A Cock and Bull Story,2005,Comedy,6.7,12405
Green Wing,2004,"Comedy,Drama",8.3,11152
Samurai Champloo,2004,"Action,Adventure,Animation",8.5,41021
3-Iron,2004,"Crime,Drama,Romance",8.0,50947
Charlie Bartlett,2007,"Comedy,Drama,Romance",7.0,63139
Flushed Away,2006,"Adventure,Animation,Comedy",6.6,114055
Hard Candy,2005,"Drama,Thriller",7.1,154088
Joyeux Noel,2005,"Drama,History,Music",7.7,28089
Turtles Can Fly,2004,"Drama,War",8.1,18298
Clerks II,2006,Comedy,7.3,130235
The Andromeda Strain,2008,"Drama,Mystery,Sci-Fi",6.2,13709
Candy,2006,"Drama,Romance",7.2,43612
Copying Beethoven,2006,"Biography,Drama,Music",6.8,13065
Get Smart,2008,"Action,Adventure,Comedy",6.5,204834
Hot Fuzz,2007,"Action,Comedy,Mystery",7.8,465606
I Know This Much Is True,2020,Drama,8.2,12350
Just Like Heaven,2005,"Comedy,Drama,Fantasy",6.7,99813
Lucky Number Slevin,2006,"Action,Crime,Drama",7.7,300167
Outsourced,2006,"Comedy,Drama,Romance",7.0,11342
Pardon,2005,"Comedy,Drama",8.2,19119
I'm the Angel of Death: Pusher III,2005,"Crime,Drama,Thriller",7.3,13902
"Run, Fat Boy, Run",2007,"Comedy,Romance,Sport",6.6,65739
Six Shooter,2004,"Comedy,Drama,Short",7.5,11323
Trailer Park Boys: The Movie,2006,"Comedy,Crime",7.2,12175
Red Cliff,2008,"Action,Adventure,Drama",7.4,43867
The Suite Life of Zack & Cody,2005,"Comedy,Family",6.5,32876
Feast,2005,"Action,Comedy,Horror",6.3,29780
Sophie Scholl: The Final Days,2005,"Biography,Crime,Drama",7.6,26562
Alpha Dog,2006,"Biography,Crime,Drama",6.9,99467
August Rush,2007,"Drama,Music",7.5,103799
Dinner for Schmucks,2010,Comedy,5.9,101549
Failure to Launch,2006,"Comedy,Romance",5.6,75069
The Great Debaters,2007,"Biography,Drama,Romance",7.5,56145
Grizzly Man,2005,"Biography,Documentary",7.8,53548
Hairspray,2007,"Comedy,Drama,Musical",6.6,120235
The Invasion,2007,"Sci-Fi,Thriller",5.9,74799
The Lookout,2007,"Crime,Drama,Thriller",7.0,56755
The Method,2005,"Drama,Thriller",7.2,10467
Thank You for Smoking,2005,"Comedy,Drama",7.6,213427
The Protector,2005,"Action,Crime,Drama",7.1,35312
Hollywoodland,2006,"Biography,Crime,Drama",6.5,32927
March of the Penguins,2005,"Documentary,Family",7.5,56069
A Moment to Remember,2004,"Drama,Romance",8.2,22073
American Dragon: Jake Long,2005,"Action,Animation,Comedy",6.6,10078
The A-Team,2010,"Action,Adventure,Thriller",6.7,246416
The Ant Bully,2006,"Adventure,Animation,Comedy",5.8,37157
The Business,2005,"Crime,Drama,Thriller",6.7,13576
Four Brothers,2005,"Action,Crime,Drama",6.8,135364
Miami Vice,2006,"Action,Crime,Drama",6.0,110642
The Secret Life of Words,2005,"Drama,Romance",7.5,11990
Stick It,2006,"Comedy,Drama,Sport",6.4,26618
Role Models,2008,Comedy,6.8,220772
The Possession,2012,"Horror,Mystery,Thriller",5.9,57173
The Kingdom,2007,"Action,Drama,Thriller",7.0,118196
P.S. I Love You,2007,"Comedy,Drama,Romance",7.0,200692
Resident Evil: Extinction,2007,"Action,Horror,Sci-Fi",6.3,184120
Sarkar,2005,"Action,Crime,Drama",7.6,15763
Fantastic Mr. Fox,2009,"Adventure,Animation,Comedy",7.9,201888
Saw II,2005,"Horror,Mystery",6.6,233686
Factory Girl,2006,"Biography,Drama",6.5,20751
Krrish,2006,"Action,Adventure,Sci-Fi",6.4,18503
Real Steel,2011,"Action,Drama,Sci-Fi",7.1,299264
Numb3rs,2005,"Crime,Drama,Mystery",6.9,39530
Daybreakers,2009,"Action,Adventure,Fantasy",6.4,122443
"Good Night, and Good Luck.",2005,"Biography,Drama,History",7.4,94365
Harsh Times,2005,"Action,Crime,Drama",6.9,63246
Just Friends,2005,"Comedy,Romance",6.2,107314
The Namesake,2006,Drama,7.5,19485
Kinky Boots,2005,"Comedy,Drama,Music",7.1,18416
The Last Kiss,2006,"Comedy,Drama,Romance",6.4,40898
V for Vendetta,2005,"Action,Drama,Sci-Fi",8.2,1037895
Bleach,2004,"Action,Adventure,Animation",8.1,44310
Monster,2004,"Animation,Crime,Drama",8.6,20914
Conversations with Other Women,2005,"Comedy,Drama,Romance",7.0,12082
The Descent,2005,"Adventure,Horror,Thriller",7.2,202488
The Giver,2014,"Drama,Romance,Sci-Fi",6.5,112443
The Invisible,2007,"Crime,Drama,Fantasy",6.2,34747
Keith,2008,"Drama,Romance",7.4,35291
Kidulthood,2006,"Crime,Drama,Romance",6.8,17939
Next,2007,"Action,Sci-Fi,Thriller",6.2,150162
Toy Story 3,2010,"Adventure,Animation,Comedy",8.2,761354
The Aristocrats,2005,"Comedy,Documentary",6.4,16014
Friends with Money,2006,"Comedy,Drama,Romance",5.7,27795
The Queen,2006,"Biography,Drama,History",7.3,104594
Doctor Who,2005,"Adventure,Drama,Family",8.6,200629
Hell's Kitchen,2005,"Game-Show,Reality-TV",7.1,18667
Alita: Battle Angel,2019,"Action,Adventure,Sci-Fi",7.3,230820
Paper Man,2009,"Comedy,Drama",6.6,18362
The Late Late Show with Craig Ferguson,2005,"Comedy,Music,Talk-Show",8.3,10394
Project Runway,2004,"Game-Show,Reality-TV",7.3,10075
Robot Chicken,2005,"Adventure,Animation,Comedy",7.7,39609
Something New,2006,"Comedy,Drama,Romance",6.7,12751
Akeelah and the Bee,2006,"Drama,Family",7.3,18614
Behind the Mask: The Rise of Leslie Vernon,2006,"Comedy,Horror,Thriller",6.7,21881
Ice Age: The Meltdown,2006,"Adventure,Animation,Comedy",6.8,258126
Peaceful Warrior,2006,"Drama,Romance,Sport",7.3,26782
Terminator Salvation,2009,"Action,Sci-Fi",6.5,344589
Goodbye Bafana,2007,"Biography,Drama,History",7.1,11637
Weeds,2005,"Comedy,Crime,Drama",7.9,102646
Running with Scissors,2006,"Comedy,Drama",6.2,21923
Fanaa,2006,"Drama,Romance",7.2,31008
Slither,2006,"Comedy,Horror,Sci-Fi",6.5,74899
Shutter,2004,"Horror,Mystery,Thriller",7.1,41477
The Bourne Ultimatum,2007,"Action,Mystery,Thriller",8.0,606294
Dhoom 2,2006,"Action,Crime,Thriller",6.5,24022
Kung Fu Panda,2008,"Action,Adventure,Animation",7.5,422174
Lonely Hearts,2006,"Biography,Crime,Drama",6.4,20240
Volver,2006,"Comedy,Drama",7.6,95288
Beowulf,2007,"Action,Adventure,Animation",6.2,161977
Lincoln,2012,"Biography,Drama,History",7.3,246020
Vantage Point,2008,"Action,Crime,Drama",6.6,144975
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Comedy,7.3,379989
Breaking and Entering,2006,"Crime,Drama,Romance",6.5,21859
Before We Go,2014,"Comedy,Drama,Romance",6.8,52695
The Condemned,2007,"Action,Crime,Thriller",6.0,50357
Dreamgirls,2006,"Drama,Music,Musical",6.5,69273
Edmond,2005,"Drama,Thriller",6.2,11357
Hoodwinked,2005,"Animation,Comedy,Crime",6.4,56745
The Illusionist,2006,"Drama,Fantasy,Mystery",7.6,355762
Killshot,2008,"Action,Crime,Drama",6.0,20426
The Sentinel,2006,"Action,Crime,Thriller",6.1,48026
Undisputed 2: Last Man Standing,2006,"Action,Crime,Drama",7.1,34139
The Assassination of Jesse James by the Coward Robert Ford,2007,"Biography,Crime,Drama",7.5,170198
The X Files: I Want to Believe,2008,"Crime,Drama,Horror",5.9,88794
Zodiac,2007,"Crime,Drama,Mystery",7.7,470944
Days of Glory,2006,"Action,Drama,War",7.0,14019
Keeping Mum,2005,"Comedy,Crime",6.8,33153
The Reaping,2007,"Horror,Thriller",5.6,41968
Extras,2005,"Comedy,Drama",8.3,53282
"You, the Living",2007,"Comedy,Drama,Music",7.5,14498
Paradise Now,2005,"Crime,Drama,Thriller",7.4,22417
Across the Universe,2007,"Drama,Fantasy,History",7.3,106329
Blades of Glory,2007,"Comedy,Sport",6.3,158621
Bordertown,2007,"Crime,Mystery,Thriller",6.1,10181
The Contract,2006,"Action,Crime,Drama",5.6,23504
Invincible,2006,"Biography,Drama,Sport",7.1,66594
Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,381887
Take the Lead,2006,"Drama,Music",6.6,24840
Fearless,2006,"Action,Biography,Drama",7.6,73023
Driving Lessons,2006,"Comedy,Drama",6.7,10583
The Painted Veil,2006,"Drama,Romance",7.5,89281
Knowing,2009,"Action,Drama,Sci-Fi",6.2,221472
The Night Listener,2006,"Crime,Drama,Horror",5.9,14726
Shazam!,2019,"Action,Adventure,Comedy",7.0,259473
Snow Cake,2006,"Drama,Romance",7.5,12275
Sunshine,2007,"Sci-Fi,Thriller",7.2,234534
Hancock,2008,"Action,Drama,Fantasy",6.4,446380
Masters of Horror,2005,Horror,7.5,11400
Puss in Boots,2011,"Action,Adventure,Animation",6.6,145176
Little Miss Sunshine,2006,"Comedy,Drama",7.8,441876
London,2005,"Drama,Romance",6.5,22385
Pirates of the Caribbean: At World's End,2007,"Action,Adventure,Fantasy",7.1,598156
Babel,2006,Drama,7.4,290442
Passengers,2008,"Romance,Thriller",5.9,34774
Ghajini,2005,"Action,Drama,Mystery",7.5,13376
Jodhaa Akbar,2008,"Action,Drama,History",7.6,30050
Kabhi Alvida Naa Kehna,2006,"Drama,Romance",6.1,18411
La Vie En Rose,2007,"Biography,Drama,Music",7.6,83082
16 Blocks,2006,"Action,Crime,Drama",6.6,126419
Blood Diamond,2006,"Adventure,Drama,Thriller",8.0,502067
Hostel,2005,Horror,5.9,170310
Punisher: War Zone,2008,"Action,Crime,Drama",5.9,60277
Unknown,2006,"Crime,Drama,Mystery",6.5,29330
1408,2007,"Fantasy,Horror,Mystery",6.8,256222
Batman Begins,2005,"Action,Adventure,Crime",8.2,12909
Cirque du Freak: The Vampire's Assistant,2009,"Action,Adventure,Fantasy",5.8,43418
Horton Hears a Who!,2008,"Adventure,Animation,Comedy",6.8,130218
Lady Vengeance,2005,"Crime,Drama,Thriller",7.6,72411
Wonder Woman,2017,"Action,Adventure,Fantasy",7.4,573575
No Entry,2005,"Comedy,Drama,Musical",6.6,10728
Riddle,2005,"Comedy,Drama,Fantasy",6.5,12537
Criminal Minds,2005,"Crime,Drama,Mystery",8.1,162395
The Break-Up,2006,"Comedy,Drama,Romance",5.8,126027
Death Race,2008,"Action,Sci-Fi,Thriller",6.4,198381
Gone Baby Gone,2007,"Crime,Drama,Mystery",7.6,251877
The Good German,2006,"Drama,Mystery,Romance",6.0,24051
Good Luck Chuck,2007,"Comedy,Romance",5.6,85993
Love and Other Disasters,2006,"Comedy,Drama,Romance",6.2,13754
The Time Traveler's Wife,2009,"Drama,Fantasy,Romance",7.1,141035
Vacancy,2007,"Horror,Thriller",6.2,94714
Mr. Bean's Holiday,2007,"Comedy,Family",6.4,116518
Deja Vu,2006,"Action,Crime,Sci-Fi",7.1,294462
Snow Angels,2007,"Crime,Drama,Romance",6.8,12319
TMNT,2007,"Action,Adventure,Animation",6.2,61491
42,2013,"Biography,Drama,Sport",7.5,87176
Garam Masala,2005,"Comedy,Romance",6.7,14012
Iqbal,2005,"Drama,Sport",8.1,15933
Blind Dating,2006,"Comedy,Romance",6.1,11814
Amazing Grace,2006,"Biography,Drama,History",7.4,23956
Flyboys,2006,"Action,Drama,History",6.5,41326
The Hills Have Eyes,2006,"Action,Adventure,Horror",6.4,159209
Inside Man,2006,"Crime,Drama,Mystery",7.6,342218
Life of Pi,2012,"Adventure,Drama,Fantasy",7.9,583593
The Pursuit of Happyness,2006,"Biography,Drama",8.0,452017
She's the Man,2006,"Comedy,Romance,Sport",6.3,146347
Let's Go to Prison,2006,"Comedy,Crime",6.0,23550
Prison Break,2005,"Action,Crime,Drama",8.3,478438
Being Flynn,2012,Drama,6.4,16610
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,"Action,Adventure,Animation",6.7,13370
The Crazies,2010,"Adventure,Fantasy,Horror",6.5,111986
How to Lose Friends & Alienate People,2008,"Biography,Comedy,Drama",6.4,67869
Jack-Jack Attack,2005,"Adventure,Animation,Comedy",7.6,14824
The Last King of Scotland,2006,"Biography,Drama,History",7.7,176134
The Librarian: Return to King Solomon's Mines,2006,"Action,Adventure,Comedy",6.3,13448
Dead Silence,2007,"Horror,Mystery,Thriller",6.2,86187
The Hunting Party,2007,"Adventure,Comedy,Drama",6.8,24668
Australia,2008,"Adventure,Comedy,Drama",6.6,119550
The Equalizer,2014,"Action,Crime,Thriller",7.2,336163
Goya's Ghosts,2006,"Biography,Drama,History",6.9,29502
The Hitcher,2007,"Crime,Thriller",5.6,40766
John Tucker Must Die,2006,"Comedy,Romance",5.8,80009
"Carry On, Munna Bhai",2006,"Comedy,Drama,Romance",8.1,43309
The Death of Mr. Lazarescu,2005,"Comedy,Drama",7.9,13918
The Child,2005,"Crime,Drama,Romance",7.5,17863
The Bow,2005,"Drama,Romance",7.1,10771
Grandma's Boy,2006,Comedy,7.0,77801
A Bittersweet Life,2005,"Action,Crime,Drama",7.6,36754
Altered,2006,"Horror,Sci-Fi,Thriller",5.6,10030
Mr. Magorium's Wonder Emporium,2007,"Comedy,Family,Fantasy",6.2,42897
Pan's Labyrinth,2006,"Drama,Fantasy,War",8.2,621688
Perfect Stranger,2007,"Crime,Mystery,Thriller",5.7,45260
Nacho Libre,2006,"Comedy,Family,Sport",5.8,81787
Scoop,2006,"Comedy,Crime,Fantasy",6.6,81065
Fido,2006,"Comedy,Drama,Horror",6.7,28205
After the Wedding,2006,Drama,7.7,32162
The Holiday,2006,"Comedy,Romance",6.9,253191
Lilo & Stitch 2: Stitch Has a Glitch,2005,"Animation,Comedy,Drama",6.3,12430
The Closer,2005,"Crime,Drama,Mystery",7.6,22851
The Colbert Report,2005,"Comedy,News,Talk-Show",8.4,37777
Star Wars: The Clone Wars,2008,"Action,Adventure,Animation",8.3,64551
Captain America: The First Avenger,2011,"Action,Adventure,Sci-Fi",6.9,746045
The Devil Wears Prada,2006,"Comedy,Drama",6.9,374081
Right at Your Door,2006,"Drama,Sci-Fi,Thriller",6.1,13169
A Long Way Down,2014,"Comedy,Drama",6.4,31213
Frank Miller's Sin City: A Dame to Kill For,2014,"Action,Crime,Thriller",6.5,153185
X-Men Origins: Wolverine,2009,"Action,Sci-Fi",6.6,469482
The Thick of It,2005,Comedy,8.7,20832
My Name Is Earl,2005,Comedy,7.7,95419
Bones,2005,"Comedy,Crime,Drama",7.8,140282
Everybody Hates Chris,2005,"Comedy,Drama,Music",7.4,34301
Ghost Whisperer,2005,"Drama,Fantasy",6.4,42899
How I Met Your Mother,2005,"Comedy,Romance",8.3,605555
Invasion,2005,"Drama,Horror,Mystery",7.5,11766
Supernatural,2005,"Drama,Fantasy,Horror",8.4,394003
The Unit,2006,"Action,Drama,Thriller",8.1,20271
Cashback,2006,"Comedy,Drama,Romance",7.2,83055
Chaos Theory,2008,"Comedy,Drama,Romance",6.6,31626
The Fall,2006,"Adventure,Drama,Fantasy",7.9,107601
Fast Food Nation,2006,"Comedy,Drama",6.3,23338
The Great Buck Howard,2008,"Adventure,Comedy,Drama",6.4,13577
Inland Empire,2006,"Drama,Fantasy,Mystery",6.9,53789
The Only Living Boy in New York,2017,Drama,6.3,12126
The Wind that Shakes the Barley,2006,"Drama,War",7.5,46912
Enchanted,2007,"Animation,Comedy,Family",7.0,177577
Don,2006,"Action,Crime,Thriller",7.2,34490
The New Adventures of Old Christine,2006,Comedy,7.1,11720
Black Snake Moan,2006,"Drama,Music",6.9,61250
The Elder Scrolls IV: Oblivion,2006,"Action,Adventure,Fantasy",9.0,11414
Grindhouse,2007,"Action,Horror,Thriller",7.5,178319
High-Rise,2015,"Drama,Sci-Fi",5.6,38362
The Hoax,2006,"Biography,Comedy,Drama",6.6,16048
Outlander,2008,"Action,Adventure,Sci-Fi",6.2,72045
Population 436,2006,"Drama,Horror,Mystery",5.7,11250
Rambo,2008,"Action,Thriller",7.0,218806
Rescue Dawn,2006,"Action,Biography,Drama",7.3,101437
School for Scoundrels,2006,Comedy,5.9,28807
The Simpsons Movie,2007,"Adventure,Animation,Comedy",7.3,309835
Step Up,2006,"Crime,Drama,Music",6.5,111168
"You, Me and Dupree",2006,"Comedy,Romance",5.6,78600
28 Weeks Later,2007,"Drama,Horror,Sci-Fi",7.0,259463
The Fast and the Furious: Tokyo Drift,2006,"Action,Crime,Thriller",6.0,243762
Freedom Writers,2007,"Biography,Crime,Drama",7.6,70746
The Lazarus Project,2008,"Drama,Mystery,Thriller",6.1,17065
The History Boys,2006,"Comedy,Drama,Romance",6.8,20281
The Orphanage,2007,"Drama,Fantasy,Horror",7.4,147367
Severance,2006,"Comedy,Horror,Thriller",6.5,36706
"OSS 117: Cairo, Nest of Spies",2006,"Action,Adventure,Comedy",7.1,18673
Them,2006,"Horror,Thriller",6.4,29132
National Treasure: Book of Secrets,2007,"Action,Adventure,Mystery",6.5,219627
Afro Samurai,2007,"Action,Adventure,Animation",7.7,15074
The Cottage,2008,"Comedy,Crime,Horror",6.1,11939
December Boys,2007,"Drama,Romance",6.5,11675
Hitman,2007,"Action,Crime,Thriller",6.3,161269
Igor,2008,"Animation,Comedy,Family",6.0,22424
Michael Clayton,2007,"Crime,Drama,Mystery",7.2,156916
Notes on a Scandal,2006,"Crime,Drama,Romance",7.4,74837
Push,2009,"Action,Sci-Fi,Thriller",6.1,106165
Shoot 'Em Up,2007,"Action,Thriller",6.7,144579
Brother Bear 2,2006,"Adventure,Animation,Comedy",6.2,15249
Khosla's Nest,2006,"Comedy,Crime,Drama",8.3,22334
Hallam Foe,2007,"Drama,Mystery,Romance",7.0,12242
I Could Never Be Your Woman,2007,"Comedy,Drama,Romance",6.0,17081
ATL,2006,"Comedy,Crime,Drama",6.1,10716
Margaret,2011,Drama,6.5,16155
The Other Boleyn Girl,2008,"Biography,Drama,History",6.7,105187
Juno,2007,"Comedy,Drama",7.4,492634
The Road to Guantanamo,2006,"Drama,War",7.4,11101
Half Nelson,2006,Drama,7.2,84420
The Host,2006,"Action,Drama,Horror",7.1,108445
Tsotsi,2005,"Crime,Drama",7.2,27760
The Dark Knight,2008,"Action,Crime,Drama",9.0,2318379
Alan Partridge,2013,"Action,Comedy,Crime",6.9,29858
The Astronaut Farmer,2006,"Adventure,Drama,Sci-Fi",6.3,22136
There Will Be Blood,2007,Drama,8.2,521689
Things We Lost in the Fire,2007,Drama,7.2,27725
World Trade Center,2006,"Drama,History,Thriller",5.9,77878
The Boss of It All,2006,Comedy,6.7,11096
The Express,2008,"Biography,Drama,Sport",7.3,19992
Bug,2006,"Drama,Horror,Thriller",6.1,33138
Ex Machina,2014,"Drama,Sci-Fi,Thriller",7.7,477168
For Your Consideration,2006,Comedy,6.3,14033
Magic Carpet Ride,2005,"Comedy,Drama",7.4,30989
Red Road,2006,"Drama,Mystery,Thriller",6.8,12338
The Tournament,2009,"Action,Thriller",6.1,34118
Tower Heist,2011,"Action,Comedy,Crime",6.2,134774
Athadu,2005,"Action,Thriller",8.2,12150
Futurama: Bender's Big Score,2007,"Animation,Comedy,Romance",7.7,33012
John Adams,2008,"Biography,Drama,History",8.5,28783
9,2009,"Action,Adventure,Animation",7.1,133874
Apocalypto,2006,"Action,Adventure,Drama",7.8,292203
Charlie Wilson's War,2007,"Biography,Comedy,Drama",7.0,111175
Penelope,2006,"Comedy,Fantasy,Romance",6.7,60321
Notorious,2009,"Biography,Crime,Drama",6.7,41140
The Mechanic,2011,"Action,Crime,Thriller",6.6,151388
It's Always Sunny in Philadelphia,2005,Comedy,8.8,191090
Prince of Persia: The Sands of Time,2010,"Action,Adventure,Fantasy",6.6,272677
Bobby Z,2007,"Action,Crime,Thriller",5.9,14097
Waitress,2007,"Comedy,Drama,Romance",7.0,43758
The Flock,2007,"Crime,Drama,Mystery",5.7,10975
Goal II: Living the Dream,2007,"Adventure,Drama,Sport",5.9,31524
